Zip Code,School,Math Proficiency,Reading Proficiency,Grades,Location,Distance,Students,Telephone,Details
19134,Ad Prima Charter School,24,50,K~8,"3556 Frankford Avenue Philadelphia, PA 19151",0.6,589,(215) 883-0638,https://www.publicschoolreview.com//ad-prima-charter-school-profile
19134,John B. Stetson Charter School,4,13,5~8,"3200 B Street Philadelphia, PA 19140",0.8,983,(215) 291-4720,https://www.publicschoolreview.com//john-b-stetson-charter-school-profile
19134,Brown Henry A School,23,37,PK~8,"1946 E Sergeant St Philadelphia, PA 19125",0.9,494,(215) 291-4717,https://www.publicschoolreview.com//brown-henry-a-school-profile
19134,Community Academy Of Philadelphia Charter School,25,47,K~12,"1100 East Erie Ave Philadelphia, PA 19124",0.9,"1,220",(215) 533-6700,https://www.publicschoolreview.com//community-academy-of-philadelphia-charter-school-profile
19134,Kensington Health Sciences,17,27,9~12,"2463 Emerald St Philadelphia, PA 19125",1,414,(215) 291-5185,https://www.publicschoolreview.com//kensington-health-sciences-profile
19134,Kensington High School,12,12,9~12,"2501 Coral St Philadelphia, PA 19125",1,558,(716) 816-4330,https://www.publicschoolreview.com//kensington-high-school-profile/19125
19134,Mariana Bracetti Academy Charter School,27,39,K~12,"1840 Torresdale Ave Philadelphia, PA 19124",1,"1,163",(215) 291-4436,https://www.publicschoolreview.com//mariana-bracetti-academy-charter-school-profile
19134,Sheppard Isaac School,7.5,12,K~4,"120 W Cambria St Philadelphia, PA 19133",1,168,(215) 291-4711,https://www.publicschoolreview.com//sheppard-isaac-school-profile
19134,Hopkinson Francis School,16,26,K~8,"4001 L St Philadelphia, PA 19124",1.1,894,(215) 537-2526,https://www.publicschoolreview.com//hopkinson-francis-school-profile
19134,Hunter William H School,7,15,PK~8,"2400 N Front St Philadelphia, PA 19133",1.1,564,(215) 291-4710,https://www.publicschoolreview.com//hunter-william-h-school-profile
19134,Cramp William School,10,19,PK~5,"3449 N Mascher St Philadelphia, PA 19140",1.2,523,(215) 291-4704,https://www.publicschoolreview.com//cramp-william-school-profile
19134,Hackett Horatio B School,42,52,PK~5,"2161 E York Street Philadelphia, PA 19125",1.2,404,(215) 291-4706,https://www.publicschoolreview.com//hackett-horatio-b-school-profile
19134,Clemente Roberto Middle School,2,10,6~8,"122 W Erie Ave Philadelphia, PA 19140",1.3,429,(215) 291-5400,https://www.publicschoolreview.com//clemente-roberto-middle-school-profile
19134,Juniata Park Academy,20,39,K~8,"801 E Hunting Park Ave Philadelphia, PA 19124",1.3,"1,098",(215) 291-5680,https://www.publicschoolreview.com//juniata-park-academy-profile
19134,The Linc,15,15,9~12,"122 W Erie Ave Philadelphia, PA 19140",1.3,258,(215) 291-5432,https://www.publicschoolreview.com//the-linc-profile
19134,Pan American Academy Charter School,10,36,K~8,"2830 North American Street Philadelphia, PA 19133",1.3,743,(215) 763-8870,https://www.publicschoolreview.com//pan-american-academy-charter-school-profile
19134,Deburgos Bilingual Magnet Middle School,8,19,K~8,"401 W Lehigh Ave Philadelphia, PA 19133",1.4,855,(215) 291-4065,https://www.publicschoolreview.com//deburgos-bilingual-magnet-middle-school-profile
19134,Munoz-marin Luis,9,22,PK~8,"3300 N 3rd St Philadelphia, PA 19140",1.4,610,(215) 291-8825,https://www.publicschoolreview.com//munoz-marin-luis-profile
19134,Edison High School/fareira Skills,9,22,9~12,"151 West Luzerne Street Philadelphia, PA 19140",1.5,"1,015",(215) 324-9440,https://www.publicschoolreview.com//edison-high-school-fareira-skills-profile
19134,Kensington Creative & Performing Arts High School,12,17,9~12,"1901 N. Front St Philadelphia, PA 19122",1.5,479,(215) 291-4700,https://www.publicschoolreview.com//kensington-creative-performing-arts-high-school-profile
19134,Philadelphia Learning Academy - North,20,20,9~12,"4224 N Front St Philadelphia, PA 19140",1.5,67,(267) 232-6120,https://www.publicschoolreview.com//philadelphia-learning-academy-north-profile
19134,Welsh John School,6,22,K~8,"2331 N 4th St Philadelphia, PA 19133",1.5,372,(215) 291-4708,https://www.publicschoolreview.com//welsh-john-school-profile
19134,Penn Treaty School,15,30,6~12,"600 E Thompson St Philadelphia, PA 19125",1.6,524,(215) 291-4715,https://www.publicschoolreview.com//penn-treaty-school-profile
19134,Potter-thomas School,6,20,K~8,"3001 N 6th St Philadelphia, PA 19133",1.6,537,(215) 227-4423,https://www.publicschoolreview.com//potter-thomas-school-profile
19134,Adaire Alexander School,37,56,K~8,"1300 E Palmer St Philadelphia, PA 19125",1.7,349,(215) 291-4712,https://www.publicschoolreview.com//adaire-alexander-school-profile
19134,Antonia Pantoja Community Charter School,25,47,K~8,"4101 North American Street Philadelphia, PA 19140",1.7,697,(215) 455-1300,https://www.publicschoolreview.com//antonia-pantoja-community-charter-school-profile
19134,Mckinley William School,12,26,PK~8,"2101 N Orkney St Philadelphia, PA 19122",1.7,464,(215) 291-4702,https://www.publicschoolreview.com//mckinley-william-school-profile
19134,Sankofa Freedom Academy Charter School,16,40,K~12,"2501 Kensington Avenue, #2533 Philadelphia, PA 19124",1.7,656,(215) 288-2001,https://www.publicschoolreview.com//sankofa-freedom-academy-charter-school-profile
19134,Taylor Bayard School,11,19,K~5,"3698 N Randolph St Philadelphia, PA 19140",1.7,533,(215) 227-4435,https://www.publicschoolreview.com//taylor-bayard-school-profile
19134,First Philadelphia Preparatory Charter S,13,35,K~12,"4300 Tacony St Philadelphia, PA 19124",1.8,"1,807",(215) 743-3100,https://www.publicschoolreview.com//first-philadelphia-preparatory-charter-s-profile
19134,Hartranft John F School,18,34,K~8,"720 W Cumberland St Philadelphia, PA 19133",1.8,503,(215) 684-5088,https://www.publicschoolreview.com//hartranft-john-f-school-profile
19134,Moffet John School,27,42,K~5,"127 W Oxford St Philadelphia, PA 19122",1.8,309,(215) 291-4721,https://www.publicschoolreview.com//moffet-john-school-profile
19134,Barton Clara School,22.2,35.5,K~2,"4600 Rosehill St Philadelphia, PA 19120",1.9,696,(215) 456-3007,https://www.publicschoolreview.com//barton-clara-school-profile
19134,Esperanza Academy Charter School,13,38,1~12,"301 W Hunting Park Avenue Philadelphia, PA 19140",1.9,"1,558",(215) 457-3667,https://www.publicschoolreview.com//esperanza-academy-charter-school-profile
19134,Stearne Allen M School,4,9,K~8,"1655 Unity St Philadelphia, PA 19124",1.9,504,(215) 537-2522,https://www.publicschoolreview.com//stearne-allen-m-school-profile
19134,Building 21,7.5,32,9~12,"6501 Limekiln Pike Philadelphia, PA 19138",2,357,(215) 684-2030,https://www.publicschoolreview.com//building-21-profile
19134,Feltonville School Of Arts & Sciences,10,23,6~8,"210 E. Courtland St. Philadelphia, PA 19120",2,559,(215) 456-3012,https://www.publicschoolreview.com//feltonville-school-of-arts-sciences-profile
19134,Marshall John School,7.5,14,K~5,"4500 Griscom St Philadelphia, PA 19124",2,375,(215) 537-2521,https://www.publicschoolreview.com//marshall-john-school-profile
19134,Mastery Cs-clymer Elementary School,11,25,K~6,"1201 W Rush Street Philadelphia, PA 19144",2,582,(215) 227-8610,https://www.publicschoolreview.com//mastery-cs-clymer-elementary-school-profile
19134,Mcclure Alexander K School,5,14,PK~5,"600 W Hunting Park Pike Philadelphia, PA 19140",2,635,(215) 456-3001,https://www.publicschoolreview.com//mcclure-alexander-k-school-profile
19134,The U School: Innovative Lab,10.5,19,9~12,"2000 N 7th St Philadelphia, PA 19122",2,281,(215) 684-3266,https://www.publicschoolreview.com//the-u-school-innovative-lab-profile
19134,Aspira Bilingual Cyber Charter School,7.5,14,K~12,"4322 North 5th Street, 2nd Flo Philadelphia, PA 19140",2.1,261,(267) 291-1883,https://www.publicschoolreview.com//aspira-bilingual-cyber-charter-school-profile
19134,Bethune Mary Mcleod School,4,16,PK~8,"3301 Old York Rd Philadelphia, PA 19140",2.1,718,(215) 227-4433,https://www.publicschoolreview.com//bethune-mary-mcleod-school-profile
19134,Cayuga School,10,22,K~5,"4344-4358 N 5th St Philadelphia, PA 19140",2.1,474,(215) 456-3167,https://www.publicschoolreview.com//cayuga-school-profile/19140
19134,Eugenio Maria De Hostos Charter School,37,58,K~8,"6310 N 2nd Street Philadelphia, PA 19140",2.1,501,(215) 324-7012,https://www.publicschoolreview.com//eugenio-maria-de-hostos-charter-school-profile
19134,Northwood Academy Charter School,34,58,K~8,"4621 Castor Ave Philadelphia, PA 19124",2.1,785,(215) 289-5606,https://www.publicschoolreview.com//northwood-academy-charter-school-profile
19134,Feltonville Intermediate School,9,21,3~5,"238 E Wyoming Ave Philadelphia, PA 19120",2.3,740,(215) 456-3005,https://www.publicschoolreview.com//feltonville-intermediate-school-profile
19134,Kipp Philadelphia Charter School,16,33,K~8,"2539 N. 16th Street Philadelphia, PA 19132",2.3,860,(267) 758-2630,https://www.publicschoolreview.com//kipp-philadelphia-charter-school-profile
19134,Ludlow James R School,22,27,PK~8,"550 W Master St Philadelphia, PA 19122",2.3,303,(215) 684-5060,https://www.publicschoolreview.com//ludlow-james-r-school-profile
19134,Philadelphia Military Academy At Elverson,34.5,44.5,9~12,"2118-2160 N 13th Street Philadelphia, PA 19122",2.3,305,(215) 684-5091,https://www.publicschoolreview.com//philadelphia-military-academy-at-elverson-profile
19134,Bodine William W High School,62,82,9~12,"1101 N 4th St Philadelphia, PA 19123",2.4,513,(215) 351-7332,https://www.publicschoolreview.com//bodine-william-w-high-school-profile
19134,Bridesburg School,35,54,K~8,"2824 Jenks St Philadelphia, PA 19137",2.4,809,(215) 537-2515,https://www.publicschoolreview.com//bridesburg-school-profile
19134,Dunbar Paul L School,12,22,PK~8,"1750 N 12th St Philadelphia, PA 19122",2.4,270,(215) 684-5065,https://www.publicschoolreview.com//dunbar-paul-l-school-profile
19134,Kenderton Elementary School,5,16,K~8,"1500 W Ontario St Philadelphia, PA 19140",2.4,445,(215) 227-4412,https://www.publicschoolreview.com//kenderton-elementary-school-profile
19134,Multicultural Academy Charter School,64.5,64.5,9~12,"3821 N. Broad St. Philadelphia, PA 19140",2.4,279,(215) 227-0513,https://www.publicschoolreview.com//multicultural-academy-charter-school-profile
19134,Duckrey Tanner School,9,17,K~8,"1501 W Diamond St Philadelphia, PA 19121",2.5,660,(215) 684-5066,https://www.publicschoolreview.com//duckrey-tanner-school-profile
19134,Frankford High School,13,19,9~12,"5000 Oxford Ave Philadelphia, PA 19124",2.5,923,(215) 537-2519,https://www.publicschoolreview.com//frankford-high-school-profile
19134,Franklin Towne Charter Elementary School,61,71,K~8,"4259 Richmond Street Philadelphia, PA 19137",2.5,936,(215) 289-3389,https://www.publicschoolreview.com//franklin-towne-charter-elementary-school-profile
19134,Franklin Towne Chs,95,94,9~12,"5301 Tacony St Building 108, B Philadelphia, PA 19137",2.5,"1,162",(215) 289-5000,https://www.publicschoolreview.com//franklin-towne-chs-profile
19134,Harding Warren G Middle School,6,18,6~8,"2000 Wakeling St Philadelphia, PA 19124",2.5,734,(215) 537-2528,https://www.publicschoolreview.com//harding-warren-g-middle-school-profile
19134,Maritime Academy Charter School,26,53,2~12,"2275 Bridge Street Philadelphia, PA 19137",2.5,818,(215) 535-4555,https://www.publicschoolreview.com//maritime-academy-charter-school-profile
19134,High School Of Engineering & Science Carver High School,77,93,7~12,"1600 W Norris St Philadelphia, PA 19121",2.6,889,(215) 684-5079,https://www.publicschoolreview.com//high-school-of-engineering-science-carver-high-school-profile
19134,Laboratory Charter School,23,53,K~8,"Administrative Office, 5901 Wo Philadelphia, PA 19131",2.6,577,(215) 452-5580,https://www.publicschoolreview.com//laboratory-charter-school-profile
19134,Morrison Andrew J School,7,21,K~8,"5100 N 3rd St Philadelphia, PA 19120",2.6,675,(215) 456-3004,https://www.publicschoolreview.com//morrison-andrew-j-school-profile
19134,Olney Charter High School,8,20,9~12,"100 W Duncannon Avenue Philadelphia, PA 19140",2.6,"1,984",(215) 456-3014,https://www.publicschoolreview.com//olney-charter-high-school-profile
19134,Olney Elementary School,18,36,K~8,"5301 N Water St Philadelphia, PA 19120",2.6,852,(215) 456-3003,https://www.publicschoolreview.com//olney-elementary-school-profile/19120
19134,The Philadelphia Cs For Arts And Science,9,26,K~8,"1197 Haworth Street Philadelphia, PA 19124",2.6,"1,012",(215) 537-2520,https://www.publicschoolreview.com//the-philadelphia-cs-for-arts-and-science-profile
19134,Young Scholars Charter School,7,29,5~8,"900 N Marshall St Philadelphia, PA 19123",2.6,249,(215) 232-9727,https://www.publicschoolreview.com//young-scholars-charter-school-profile
19134,Harry C. Sharp Elementary School,13.5,19,PK~8,"928 North 32nd Street Camden, NJ 08105",2.7,388,(856) 966-8988,https://www.publicschoolreview.com//harry-c-sharp-elementary-school-profile
19134,Lindley Academy Cs At Birney,8,29,K~8,"900 West Lindley Avenue Philadelphia, PA 19141",2.7,743,(215) 456-3000,https://www.publicschoolreview.com//lindley-academy-cs-at-birney-profile
19134,Mastery Cs-smedley Campus,26,52,K~6,"1790 Bridge Street Philadelphia, PA 19144",2.7,744,(215) 537-2525,https://www.publicschoolreview.com//mastery-cs-smedley-campus-profile
19134,Camden's Promise Charter School,26,46,K~12,"879 Beideman Ave Camden, NJ 08105",2.8,"2,080",(856) 365-1000,https://www.publicschoolreview.com//camden-s-promise-charter-school-profile
19134,Cooper's Poynt Family School,10,13,PK~8,"201 State Street Camden, NJ 08102",2.8,446,(856) 966-5370,https://www.publicschoolreview.com//cooper-s-poynt-family-school-profile
19134,Kearny Gen Philip School,17,27,K~8,"601 Fairmount Ave Philadelphia, PA 19123",2.8,328,(215) 351-7343,https://www.publicschoolreview.com//kearny-gen-philip-school-profile
19134,Marshall Thurgood,9,23,PK~8,"5120 N 6th St Philadelphia, PA 19120",2.8,818,(215) 456-0170,https://www.publicschoolreview.com//marshall-thurgood-profile
19134,Mastery Cs - Cleveland Elementary School,15,29,K~8,"3701 N 19th Street Philadelphia, PA 19144",2.8,748,(215) 227-5042,https://www.publicschoolreview.com//mastery-cs-cleveland-elementary-school-profile
19134,Mastery Cs-gratz Campus,16,34,7~12,"1798 West Hunting Park Avenue Philadelphia, PA 19144",2.8,"1,474",(215) 227-4408,https://www.publicschoolreview.com//mastery-cs-gratz-campus-profile
19134,Sullivan James J School,4,15,K~5,"5300 Ditman St Philadelphia, PA 19124",2.8,710,(215) 537-2524,https://www.publicschoolreview.com//sullivan-james-j-school-profile
19134,Cooke Jay Middle School,9,19,K~8,"1300 W Louden St Philadelphia, PA 19141",2.9,412,(215) 456-3002,https://www.publicschoolreview.com//cooke-jay-middle-school-profile
19134,Dobbins Avt High School,5,17,9~12,"2150 West Lehigh Avenue Philadelphia, PA 19132",2.9,597,(215) 227-4421,https://www.publicschoolreview.com//dobbins-avt-high-school-profile
19134,Rafael Cordero Molina Elementary School,22.2,35.5,PK,"601 Vine Street Camden, NJ 08102",2.9,44,(856) 966-8970,https://www.publicschoolreview.com//rafael-cordero-molina-elementary-school-profile
19134,Universal Creighton Charter School,26,48,K~8,"5401 Tabor Avenue Philadelphia, PA 19120",2.9,731,(215) 537-2531,https://www.publicschoolreview.com//universal-creighton-charter-school-profile
19134,Veterans Memorial Family School,4,7,PK~8,"800 N 26th Street Camden, NJ 08105",2.9,457,(856) 966-5090,https://www.publicschoolreview.com//veterans-memorial-family-school-profile
19134,Washington Grover Junior School,14,27,5~8,"201 E Olney Avenue Philadelphia, PA 19120",2.9,523,(215) 456-0422,https://www.publicschoolreview.com//washington-grover-junior-school-profile
19134,Youth Build Phila Charter School,22.2,35.5,12,"1231 N Broad St 5th Floor Philadelphia, PA 19122",2.9,259,(215) 627-8671,https://www.publicschoolreview.com//youth-build-phila-charter-school-profile
19134,Alliance For Progress Charter School,20,42,K~8,"1821-39 Cecil B Moore Avenue Philadelphia, PA 19121",3,468,(215) 232-4892,https://www.publicschoolreview.com//alliance-for-progress-charter-school-profile
19134,Baldwin Elementary School,22.2,35.5,PK,"41st & Sharon Terrace Pennsauken, NJ 08110",3,68,(856) 662-8464,https://www.publicschoolreview.com//baldwin-elementary-school-profile/08110
19134,Meade Gen George C School,8,13,PK~8,"1600 N 18th St Philadelphia, PA 19121",3,394,(215) 684-5062,https://www.publicschoolreview.com//meade-gen-george-c-school-profile
19134,Peirce Thomas M School,7,16,PK~6,"2300 W Cambria St Philadelphia, PA 19132",3,466,(215) 227-4411,https://www.publicschoolreview.com//peirce-thomas-m-school-profile
19134,Steel Edward School,1,8,PK~8,"4301 Wayne Ave Philadelphia, PA 19140",3,524,(215) 456-3008,https://www.publicschoolreview.com//steel-edward-school-profile
19134,People For People Charter School,11,21,K~12,"800 North Broad Street Philadelphia, PA 19130",3.1,499,(215) 763-7060,https://www.publicschoolreview.com//people-for-people-charter-school-profile
19134,Spring Garden School,17,27,K~8,"685 N 12th St Philadelphia, PA 19123",3.1,262,(215) 684-5070,https://www.publicschoolreview.com//spring-garden-school-profile/19123
19134,Frederick Douglass Mastery Charter School,14,30,K~8,"2118 West Norris St. Philadelphia, PA 19144",3.2,749,(267) 443-0673,https://www.publicschoolreview.com//frederick-douglass-mastery-charter-school-profile
19134,Leap Academy University Charter School,17,30,K~12,"130 North Broadway Camden, NJ 08102",3.2,"1,540",(856) 614-0400,https://www.publicschoolreview.com//leap-academy-university-charter-school-profile
19134,Longfellow Elementary School,22.2,35.5,K~4,"Gross & Forrest Ave Pennsauken, NJ 08110",3.2,211,(856) 662-9037,https://www.publicschoolreview.com//longfellow-elementary-school-profile/08110
19134,Ziegler William H School,13,28,K~8,"5935 Saul St Philadelphia, PA 19149",3.2,529,(215) 537-2510,https://www.publicschoolreview.com//ziegler-william-h-school-profile
19134,Delair Elementary School,32,22,K~4,"850 Derousse Avenue Pennsauken, NJ 08110",3.3,362,(856) 662-6164,https://www.publicschoolreview.com//delair-elementary-school-profile
19134,Dick William School,3,13,K~8,"2498 W Diamond St Philadelphia, PA 19121",3.3,513,(215) 684-5081,https://www.publicschoolreview.com//dick-william-school-profile
19134,Dr. Henry H. Davis Elementary School,17,32,PK~8,"3425 Cramer Street Camden, NJ 08105",3.3,339,(856) 966-8920,https://www.publicschoolreview.com//dr-henry-h-davis-elementary-school-profile
19134,Environment Community Opportunity (eco) Charter School,42,52,K~7,"817 Carpenter Street, Bridgevi Camden, NJ 08102",3.3,161,(856) 963-2627,https://www.publicschoolreview.com//environment-community-opportunity-eco-charter-school-profile
19134,Folk Arts-cultural Treasures Charter School,57,68,K~8,"1023 Callowhill St Philadelphia, PA 19123",3.3,505,(215) 569-2600,https://www.publicschoolreview.com//folk-arts-cultural-treasures-charter-school-profile
19134,Franklin Benjamin High School,7.5,22,9~12,"550 N Broad St Philadelphia, PA 19130",3.3,484,(215) 299-4662,https://www.publicschoolreview.com//franklin-benjamin-high-school-profile
19134,Franklin Learning Center,37,57,9~12,"616 N 15th St Philadelphia, PA 19130",3.3,879,(215) 684-5916,https://www.publicschoolreview.com//franklin-learning-center-profile
19134,Parkway Center City Middle College,82,92,9~12,"540 N 13th Street Philadelphia, PA 19123",3.3,476,(215) 299-8801,https://www.publicschoolreview.com//parkway-center-city-middle-college-profile
19134,Carnell Laura H School,7,17,K~5,"1100 Devereaux St Philadelphia, PA 19111",3.4,916,(215) 537-2527,https://www.publicschoolreview.com//carnell-laura-h-school-profile
19134,Franklin Benjamin School,11,26,K~8,"5735 Rising Sun Ave Philadelphia, PA 19120",3.4,966,(215) 728-5017,https://www.publicschoolreview.com//franklin-benjamin-school-profile
19134,Lawton Henry W School,18,29,PK~5,"6101 Jackson St Philadelphia, PA 19135",3.4,783,(215) 335-5659,https://www.publicschoolreview.com//lawton-henry-w-school-profile
19134,Logan James School,17,32,PK~5,"1700 Lindley Ave Philadelphia, PA 19141",3.4,357,(215) 456-3006,https://www.publicschoolreview.com//logan-james-school-profile
19134,Lowell James R School,16,30,PK~4,"450 W Nedro Ave Philadelphia, PA 19120",3.4,788,(215) 276-5272,https://www.publicschoolreview.com//lowell-james-r-school-profile
19134,Math Civics And Sciences Charter School,16,30,1~12,"447 N Broad St Philadelphia, PA 19123",3.4,986,(215) 923-4880,https://www.publicschoolreview.com//math-civics-and-sciences-charter-school-profile
19134,Octavio V. Catto Community Family School,13,36,PK~8,"3100 Westfield Ave Camden, NJ 08105",3.4,638,(856) 966-4097,https://www.publicschoolreview.com//octavio-v-catto-community-family-school-profile
19134,Finletter Thomas K School,21,28,PK~8,"6100 N Front St Philadelphia, PA 19120",3.5,715,(215) 276-5282,https://www.publicschoolreview.com//finletter-thomas-k-school-profile
19134,Masterman Julia R Sec School,18,39,5~12,"1699 Spring Garden St Philadelphia, PA 19130",3.5,"1,197",(215) 299-4661,https://www.publicschoolreview.com//masterman-julia-r-sec-school-profile
19134,The Sd Of Philadelphia Virtual Academy,97,99,6~12,"440 North Broad St Philadelphia, PA 19130",3.5,434,(215) 400-3110,https://www.publicschoolreview.com//the-sd-of-philadelphia-virtual-academy-profile
19134,Thomas H. Dudley Family School,17,32,PK~8,"2250 Berwick Street Camden, NJ 08105",3.5,534,(856) 365-0636,https://www.publicschoolreview.com//thomas-h-dudley-family-school-profile
19134,Vaux High School: A Big Picture School,9,13,9,"2300 W Master St Philadelphia, PA 19121",3.5,118,(215) 400-4000,https://www.publicschoolreview.com//vaux-high-school-a-big-picture-school-profile
19134,Waring Laura W School,22.2,35.5,PK~8,"1801 Green St Philadelphia, PA 19130",3.5,287,(215) 684-5073,https://www.publicschoolreview.com//waring-laura-w-school-profile
19134,Wissahickon Charter School,17,32,K~8,"4700 G Wissahickon Ave Philadelphia, PA 19144",3.5,939,(267) 338-1020,https://www.publicschoolreview.com//wissahickon-charter-school-profile
19134,Wright Richard R School,22,43,PK~5,"2700 W Dauphin St Philadelphia, PA 19132",3.5,371,(215) 684-5076,https://www.publicschoolreview.com//wright-richard-r-school-profile
19134,Alfred Cramer College Preparatory Lab School,17,27,PK~6,"2800 Mickle Street Camden, NJ 08105",3.6,448,(856) 966-8910,https://www.publicschoolreview.com//alfred-cramer-college-preparatory-lab-school-profile
19134,Allen Ethan School,12,6,K~8,"6329 Battersby St Philadelphia, PA 19149",3.6,952,(215) 537-2530,https://www.publicschoolreview.com//allen-ethan-school-profile
19134,Constitution High School,13,27,9~12,"18 S 7th St Philadelphia, PA 19106",3.6,391,(215) 351-7310,https://www.publicschoolreview.com//constitution-high-school-profile
19134,Fels Samuel High School,52,52,9~12,"5500 Langdon Street Philadelphia, PA 19111",3.6,948,(215) 537-2516,https://www.publicschoolreview.com//fels-samuel-high-school-profile
19134,Girls High School,15,27,9~12,"1400 W Olney Ave Philadelphia, PA 19141",3.6,983,(215) 276-5258,https://www.publicschoolreview.com//girls-high-school-profile
19134,Mastery Chs - Lenfest Campus,83,96,7~12,"35 S. 4th Street Philadelphia, PA 19144",3.6,587,(215) 922-1902,https://www.publicschoolreview.com//mastery-chs-lenfest-campus-profile
19134,Rhodes E Washington School,17,43,K~8,"2900 W. Clearfield Street Philadelphia, PA 19132",3.6,552,(215) 227-4402,https://www.publicschoolreview.com//rhodes-e-washington-school-profile
19134,Bache-martin School,3,11,PK~8,"2201 Brown St Philadelphia, PA 19130",3.7,490,(215) 684-5074,https://www.publicschoolreview.com//bache-martin-school-profile
19134,Charter High School For Architecture And,27,36,9~12,"105 S. 7th Street, 5th Floor Philadelphia, PA 19106",3.7,619,(215) 351-2900,https://www.publicschoolreview.com//charter-high-school-for-architecture-and-profile
19134,Fitler Academics Plus,7.5,14,K~8,"140 W Seymour St Philadelphia, PA 19144",3.7,233,(215) 951-4009,https://www.publicschoolreview.com//fitler-academics-plus-profile
19134,Gideon Edward School,12,37,PK~8,"2817 W Glenwood Ave Philadelphia, PA 19121",3.7,277,(215) 684-5072,https://www.publicschoolreview.com//gideon-edward-school-profile
19134,Howe Julia Ward School,7.5,14,K~5,"5800 N 13th St Philadelphia, PA 19141",3.7,232,(215) 276-5270,https://www.publicschoolreview.com//howe-julia-ward-school-profile
19134,Independence Charter School,12,22,K~8,"1600 Lombard Street Philadelphia, PA 19146",3.7,814,(215) 238-8000,https://www.publicschoolreview.com//independence-charter-school-profile
19134,Kelley William D School,46,65,PK~8,"1601 N 28th St Philadelphia, PA 19121",3.7,402,(215) 684-5071,https://www.publicschoolreview.com//kelley-william-d-school-profile
19134,Morris Robert School,11,19,PK~8,"2600 W Thompson St Philadelphia, PA 19121",3.7,291,(215) 684-5087,https://www.publicschoolreview.com//morris-robert-school-profile
19134,Spruance Gilbert School,7.5,22,PK~8,"6401 Horrocks St Philadelphia, PA 19149",3.7,"1,409",(215) 537-2514,https://www.publicschoolreview.com//spruance-gilbert-school-profile
19134,Widener Memorial School,21,35,K~12,"1450 W Olney Ave Philadelphia, PA 19141",3.7,141,(215) 456-3015,https://www.publicschoolreview.com//widener-memorial-school-profile
19134,Woodrow Wilson High School,15,24.5,9~12,"3100 Federal Street Camden, NJ 08105",3.7,784,(856) 966-5300,https://www.publicschoolreview.com//woodrow-wilson-high-school-profile
19134,Allen Dr Ethel School,1,5,PK~8,"3200 W Lehigh Ave Philadelphia, PA 19132",3.8,450,(215) 227-4404,https://www.publicschoolreview.com//allen-dr-ethel-school-profile
19134,Blaine James G School,3,14,PK~8,"3001 W Berks St Philadelphia, PA 19121",3.8,512,(215) 684-5085,https://www.publicschoolreview.com//blaine-james-g-school-profile
19134,Central High School,16,23,9~12,"1700 W Olney Ave Philadelphia, PA 19141",3.8,"2,371",(215) 276-5262,https://www.publicschoolreview.com//central-high-school-profile/19141
19134,Early Childhood Development Center,99,99,PK~K,"1602 Pine Street Camden, NJ 08103",3.8,405,(856) 966-4171,https://www.publicschoolreview.com//early-childhood-development-center-profile
19134,Francis X. Mcgraw Elementary School,22.2,35.5,PK,"3051 Fremont St Camden, NJ 08105",3.8,37,(856) 966-8960,https://www.publicschoolreview.com//francis-x-mcgraw-elementary-school-profile
19134,Kelly John B School,22.2,35.5,K~5,"5116 Pulaski Ave Philadelphia, PA 19144",3.8,663,(215) 951-4011,https://www.publicschoolreview.com//kelly-john-b-school-profile
19134,Mast Community Cs Ii,9,19,K~4,"6238 Rising Sun Avenue Philadelphia, PA 19116",3.8,504,(267) 348-1215,https://www.publicschoolreview.com//mast-community-cs-ii-profile
19134,Randolph A. Philip Avt High School,47,72,9~12,"3101 Henry Avenue Philadelphia, PA 19129",3.8,479,(215) 227-4407,https://www.publicschoolreview.com//randolph-a-philip-avt-high-school-profile
19134,Strawberry Mansion High School,7.5,22,9~12,"3133 Ridge Ave Philadelphia, PA 19132",3.8,277,(215) 684-5089,https://www.publicschoolreview.com//strawberry-mansion-high-school-profile
19134,Camden High School,7.5,17,9~12,"1875 Park Boulevard Camden, NJ 08103",4,423,(856) 966-5100,https://www.publicschoolreview.com//camden-high-school-profile
19134,Christopher Columbus Charter School,1,5,K~8,"South Building, 1242-46 S 13th Philadelphia, PA 19147",4,859,(215) 389-6000,https://www.publicschoolreview.com//christopher-columbus-charter-school-profile
19134,Eastern University Academy Charter School,38,69,7~12,"3300 Henry Ave. Ste 2, 3 Fall  Philadelphia, PA 19129",4,313,(215) 769-3131,https://www.publicschoolreview.com//eastern-university-academy-charter-school-profile
19134,Forest Hill School,5,32,K~5,"1625 Wildwood Avenue Camden, NJ 08103",4,286,(856) 966-8930,https://www.publicschoolreview.com//forest-hill-school-profile
19134,Keystone Academy Charter School,7.5,12,K~8,"4521 Longshore Avenue Philadelphia, PA 19135",4,687,(215) 332-2111,https://www.publicschoolreview.com//keystone-academy-charter-school-profile
19134,Mccall Gen George A School,38,69,K~8,"325 S 7th St Philadelphia, PA 19106",4,720,(215) 351-7350,https://www.publicschoolreview.com//mccall-gen-george-a-school-profile
19134,Pennell Joseph School,67,78,PK~5,"1800 Nedro Ave Philadelphia, PA 19141",4,464,(215) 276-5267,https://www.publicschoolreview.com//pennell-joseph-school-profile
